"brand_name","generic_name","year","total_dosage_units","total_beneficiaries"
"Prednisolone Sodium Phosphate","Prednisolone Sod Phosphate",2013,1965570.306,14951
"Prednisolone Sodium Phosphate","Prednisolone Sod Phosphate",2014,2131393.359,16088
"Prednisolone Sodium Phosphate","Prednisolone Sod Phosphate",2015,2313573.023,17958
"Prednisolone Sodium Phosphate","Prednisolone Sod Phosphate",2016,2487885.721,28194
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2014,2131393.359,16159
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2015,2313573.023,17959
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2016,2507545.721,28256
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2017,2437699.098,20845
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2018,2506924.453,20273
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2019,2435999.161,18625
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2020,2229413.552,11403
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2021,2222618.536,13373
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2022,2337591.779,16219
"Prednisolone Sodium Phosphate*","Prednisolone Sodium Phosphate",2023,3159550.001,21651
"Prednisone","Prednisone",2012,385950975.24,3558442
"Prednisone","Prednisone",2013,435679120.01,4128895
"Prednisone","Prednisone",2014,452862852.82,4506484
"Prednisone","Prednisone",2015,477187545.25,4997934
"Prednisone","Prednisone",2016,496444500.71,5351285
"Prednisone","Prednisone",2017,512040541.03,5849382
"Prednisone","Prednisone",2018,520093573.21,6130952
"Prednisone","Prednisone",2019,524551389.76,6538807
"Prednisone","Prednisone",2020,511963865.17,5507556
"Prednisone","Prednisone",2021,502694609.54,5719981
"Prednisone","Prednisone",2022,516064481.8,6617851
"Prednisone","Prednisone",2023,523600081.45,7163637
"Prednisone Intensol","Prednisone",2012,30741,217
"Prednisone Intensol","Prednisone",2013,34115,260
"Prednisone Intensol","Prednisone",2014,32812,283
"Prednisone Intensol","Prednisone",2015,42522,331
"Prednisone Intensol","Prednisone",2016,48160,329
"Prednisone Intensol","Prednisone",2017,50835.5,362
"Prednisone Intensol","Prednisone",2018,45886,365
"Prednisone Intensol","Prednisone",2019,45497,397
"Prednisone Intensol","Prednisone",2020,41377,365
"Prednisone Intensol","Prednisone",2021,50811,414
"Prednisone Intensol","Prednisone",2022,46433,424
"Prednisone Intensol","Prednisone",2023,49521,492
"Prefera-Ob One","PNV 19/Iron Ps,Heme/Folic/DHA",2014,NA,19
"Prefera-Ob One","PNV 19/Iron Ps,Heme/Folic/DHA",2015,NA,NA
"Prefera-Ob One","PNV 19/Iron Ps,Heme/Folic/DHA",2016,780,NA
"Prefera-Ob One","PNV 19/Iron Ps,Heme/Folic/DHA",2017,1200,13
"Prefera-Ob One","PNV 19/Iron Ps,Heme/Folic/DHA",2018,900,12
"Prefest","Estradiol/Norgestimate",2012,121214,561
"Prefest","Estradiol/Norgestimate",2013,134070,601
"Prefest","Estradiol/Norgestimate",2014,104364,515
"Prefest","Estradiol/Norgestimate",2015,80954,417
"Prefest","Estradiol/Norgestimate",2016,69169,336
"Prefest","Estradiol/Norgestimate",2017,57165,280
"Prefest","Estradiol/Norgestimate",2018,51484,234
"Prefest","Estradiol/Norgestimate",2019,47626,197
"Prefest","Estradiol/Norgestimate",2020,42330,177
"Prefest","Estradiol/Norgestimate",2021,36690,151
"Prefest","Estradiol/Norgestimate",2022,30624,126
"Prefest","Estradiol/Norgestimate",2023,23874,100
"Pregabalin","Pregabalin",2015,NA,NA
"Pregabalin","Pregabalin",2016,NA,NA
"Pregabalin","Pregabalin",2017,NA,NA
"Pregabalin","Pregabalin",2018,NA,NA
"Pregabalin","Pregabalin",2019,141388003.5,635978
"Pregabalin","Pregabalin",2020,422248144.9,968955
"Pregabalin","Pregabalin",2021,465256603.88,1088628
"Pregabalin","Pregabalin",2022,515779996.84,1200521
"Pregabalin","Pregabalin",2023,567131525.98,1328626
"Pregabalin ER","Pregabalin",2017,NA,NA
"Pregabalin ER","Pregabalin",2018,NA,NA
"Pregabalin ER","Pregabalin",2019,NA,NA
"Pregabalin ER","Pregabalin",2020,NA,NA
"Pregabalin ER","Pregabalin",2021,77425,602
"Pregabalin ER","Pregabalin",2022,200004,987
"Pregabalin ER","Pregabalin",2023,225632,1136
"Pregenna","PNV No.163/Iron/Folate No.10",2016,NA,NA
"Pregenna","PNV No.163/Iron/Folate No.10",2017,NA,NA
"Pregenna","PNV No.163/Iron/Folate No.10",2018,NA,NA
"Pregenna","PNV No.163/Iron/Folate No.10",2019,NA,NA
"Pregenna","PNV No.163/Iron/Folate No.10",2020,2610,55
"Pregenna","PNV No.163/Iron/Folate No.10",2021,480,11
"Pregnyl","Chorionic Gonadotropin, Human",2012,296,19
"Pregnyl","Chorionic Gonadotropin, Human",2013,101,17
"Pregnyl","Chorionic Gonadotropin, Human",2014,643,49
"Pregnyl","Chorionic Gonadotropin, Human",2015,761,77
"Pregnyl","Chorionic Gonadotropin, Human",2016,1066,90
"Pregnyl","Chorionic Gonadotropin, Human",2017,1134,99
"Pregnyl","Chorionic Gonadotropin, Human",2018,944,121
"Pregnyl","Chorionic Gonadotropin, Human",2019,973,105
"Pregnyl","Chorionic Gonadotropin, Human",2020,891,105
"Pregnyl","Chorionic Gonadotropin, Human",2021,1534,135
"Pregnyl","Chorionic Gonadotropin, Human",2022,1966,172
"Pregnyl","Chorionic Gonadotropin, Human",2023,2633,196
"Prehevbrio","Hepatitis B Virus Vac S,M,L/PF",2019,NA,NA
"Prehevbrio","Hepatitis B Virus Vac S,M,L/PF",2020,NA,NA
"Prehevbrio","Hepatitis B Virus Vac S,M,L/PF",2021,NA,NA
"Prehevbrio","Hepatitis B Virus Vac S,M,L/PF",2022,NA,NA
"Prehevbrio","Hepatitis B Virus Vac S,M,L/PF",2023,32,23
"Premarin","Estrogens, Conjugated",2012,76074225.818,490325
"Premarin","Estrogens, Conjugated",2013,85793857.562,604211
"Premarin","Estrogens, Conjugated",2014,74346582.923,574043
"Premarin","Estrogens, Conjugated",2015,62341717.482,533669
"Premarin","Estrogens, Conjugated",2016,46734926.358,429525
"Premarin*","Estrogens, Conjugated",2014,74346582.923,574043
"Premarin*","Estrogens, Conjugated",2015,62341717.482,533683
"Premarin*","Estrogens, Conjugated",2016,46721792.358,429395
"Premarin*","Estrogens, Conjugated",2017,42217005.317,373339
"Premarin*","Estrogens, Conjugated",2018,37633788.661,336368
"Premarin*","Estrogens, Conjugated",2019,37022374.46,324407
"Premarin*","Estrogens, Conjugated",2020,34665226.746,290317
"Premarin*","Estrogens, Conjugated",2021,31958031.574,274787
"Premarin*","Estrogens, Conjugated",2022,29412858,252243
"Premarin*","Estrogens, Conjugated",2023,27362742.852,241518
"Premasol","Parenteral Amino Acid 10% No.7",2014,NA,NA
"Premasol","Parenteral Amino Acid 10% No.7",2015,NA,NA
"Premasol","Parenteral Amino Acid 10% No.7",2016,NA,NA
"Premasol","Parenteral Amino Acid 10% No.7",2017,NA,NA
"Premasol","Parenteral Amino Acid 10% No.7",2018,3858000,NA
"Premasol","Parenteral Amino Acid 10% No.7",2019,5454000,NA
"Premasol","Parenteral Amino Acid 10% No.7",2020,2355000,NA
"Premasol","Parenteral Amino Acid 10% No.7",2021,1896000,NA
"Premasol","Parenteral Amino Acid 10% No.7",2022,2004000,NA
"Premasol","Parenteral Amino Acid 10% No.7",2023,5001000,NA
"Premphase","Estrogen,Con/M-Progest Acet",2012,NA,NA
"Premphase","Estrogen,Con/M-Progest Acet",2013,107186,670
"Premphase","Estrogen,Con/M-Progest Acet",2014,143684,699
"Premphase","Estrogen,Con/M-Progest Acet",2015,124066,600
"Premphase","Estrogen,Con/M-Progest Acet",2016,94834,470
"Premphase","Estrogen,Con/M-Progest Acet",2017,88817,393
"Premphase","Estrogen,Con/M-Progest Acet",2018,82951,347
"Premphase","Estrogen,Con/M-Progest Acet",2019,71873,320
"Premphase","Estrogen,Con/M-Progest Acet",2020,62452,253
"Premphase","Estrogen,Con/M-Progest Acet",2021,43523,221
"Premphase","Estrogen,Con/M-Progest Acet",2022,41558,175
"Premphase","Estrogen,Con/M-Progest Acet",2023,33800,147
"Prempro","Estrogen,Con/M-Progest Acet",2012,12815847.784,61254
"Prempro","Estrogen,Con/M-Progest Acet",2013,13306918.5,61958
"Prempro","Estrogen,Con/M-Progest Acet",2014,11054595.26,52479
"Prempro","Estrogen,Con/M-Progest Acet",2015,8842538.5,43309
"Prempro","Estrogen,Con/M-Progest Acet",2016,6750799,34592
"Prempro","Estrogen,Con/M-Progest Acet",2017,6121792.5,28873
"Prempro","Estrogen,Con/M-Progest Acet",2018,5624174.5,25819
"Prempro","Estrogen,Con/M-Progest Acet",2019,5556473.22,24446
"Prempro","Estrogen,Con/M-Progest Acet",2020,5391150,22663
"Prempro","Estrogen,Con/M-Progest Acet",2021,5186004,21740
"Prempro","Estrogen,Con/M-Progest Acet",2022,4837640,20348
"Prempro","Estrogen,Con/M-Progest Acet",2023,4558698,19244
"Prenaissance","PNV 80/Iron Fum/Folic/DSS/DHA",2014,960,14
"Prenaissance","PNV 80/Iron Fum/Folic/DSS/DHA",2015,2460,26
"Prenaissance","PNV 80/Iron Fum/Folic/DSS/DHA",2016,2100,20
"Prenaissance","PNV 80/Iron Fum/Folic/DSS/DHA",2017,4050,27
"Prenaissance","PNV 80/Iron Fum/Folic/DSS/DHA",2018,3030,14
"Prenaissance","PNV 80/Iron Fum/Folic/DSS/DHA",2019,1500,11
"Prenaissance Plus","PNV 69/Iron/Folic/Docusate/DHA",2014,1380,NA
"Prenaissance Plus","PNV 69/Iron/Folic/Docusate/DHA",2015,1740,12
"Prenaissance Plus","PNV 69/Iron/Folic/Docusate/DHA",2016,3300,22
"Prenaissance Plus","PNV 69/Iron/Folic/Docusate/DHA",2017,4283,25
"Prenaissance Plus","PNV 69/Iron/Folic/Docusate/DHA",2018,4979,34
"Prenaissance Plus","PNV 69/Iron/Folic/Docusate/DHA",2019,5489,32
"Prenata","Prenatal Vit37/Iron/Folic Acid",2012,630,NA
"Prenata","Prenatal Vit37/Iron/Folic Acid",2013,2610,26
"Prenata","Prenatal Vit37/Iron/Folic Acid",2014,5534,67
"Prenata","Prenatal Vit37/Iron/Folic Acid",2015,9109,86
"Prenata","Prenatal Vit37/Iron/Folic Acid",2016,7803,93
"Prenata","Prenatal Vit37/Iron/Folic Acid",2017,12008,119
"Prenata","Prenatal Vit37/Iron/Folic Acid",2018,10579,108
"Prenata","Prenatal Vit37/Iron/Folic Acid",2019,3419,39
"Prenata","Prenatal Vit37/Iron/Folic Acid",2020,1676,19
"Prenata","Prenatal Vit37/Iron/Folic Acid",2021,420,NA
"Prenatal 19","Prenat 115/Iron Fum/Folic/DSS",2012,NA,NA
"Prenatal 19","Prenat 115/Iron Fum/Folic/DSS",2013,600,NA
"Prenatal 19","Prenat 115/Iron Fum/Folic/DSS",2014,5080,53
"Prenatal 19","Prenat 115/Iron Fum/Folic/DSS",2015,5506,62
"Prenatal 19","Prenat 115/Iron Fum/Folic/DSS",2016,7077,69
"Prenatal 19","Prenat 115/Iron Fum/Folic/DSS",2017,1451,18
"Prenatal 19","Prenat 115/Iron Fum/Folic/DSS",2018,3819,55
"Prenatal 19","Prenat 115/Iron Fum/Folic/DSS",2019,4863,65
"Prenatal Plus","PNV With Ca,No.72/Iron,Carb/FA",2012,196492.5,1614
"Prenatal Plus","PNV With Ca,No.72/Iron,Carb/FA",2013,293116,2028
"Prenatal Plus","PNV With Ca,No.72/Iron,Carb/FA",2014,115800,1148
"Prenatal Plus","PNV With Ca,No.72/Iron,Carb/FA",2015,57696,550
"Prenatal Plus","PNV With Ca,No.72/Iron,Carb/FA",2016,63749,596
"Prenatal Plus","PNV With Ca,No.72/Iron/FA",2012,4112547.435,24688
"Prenatal Plus","PNV With Ca,No.72/Iron/FA",2013,4209772.5,27830
"Prenatal Plus","PNV With Ca,No.72/Iron/FA",2014,3344077,26304
"Prenatal Plus","PNV With Ca,No.72/Iron/FA",2015,2525645,18511
"Prenatal Plus","PNV With Ca,No.72/Iron/FA",2016,2177174,16225
"Prenatal Plus","PNV,Calcium 72/Iron,Carb/Folic",2014,NA,1148
"Prenatal Plus","PNV,Calcium 72/Iron,Carb/Folic",2015,29251,557
"Prenatal Plus","PNV,Calcium 72/Iron,Carb/Folic",2016,61497,603
"Prenatal Plus","PNV,Calcium 72/Iron,Carb/Folic",2017,21964,243
"Prenatal Plus","PNV,Calcium 72/Iron,Carb/Folic",2018,30141,293
"Prenatal Plus","PNV,Calcium 72/Iron,Carb/Folic",2019,15980,177
"Prenatal Plus","PNV,Calcium 72/Iron,Carb/Folic",2020,4501,53
"Prenatal Plus","PNV,Calcium 72/Iron,Carb/Folic",2021,4830,44
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2014,3194926,26651
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2015,1425496,18563
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2016,1504557,16223
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2017,1663189,12673
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2018,1360802,10119
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2019,283327,2401
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2020,171677,1123
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2021,76367,452
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2022,65811,343
"Prenatal Plus","PNV,Calcium 72/Iron/Folic Acid",2023,37652,246
"Prenatal Plus Vitamin-Mineral","Prenatal Vit No.180/Iron/Folic",2019,NA,NA
"Prenatal Plus Vitamin-Mineral","Prenatal Vit No.180/Iron/Folic",2020,NA,NA
"Prenatal Plus Vitamin-Mineral","Prenatal Vit No.180/Iron/Folic",2021,NA,NA
"Prenatal Plus Vitamin-Mineral","Prenatal Vit No.180/Iron/Folic",2022,NA,NA
"Prenatal Plus Vitamin-Mineral","Prenatal Vit No.180/Iron/Folic",2023,1380,15
"Prenatal Plus-DHA","Prenatal72/Iron Fum/FA/Om3/DHA",2014,NA,NA
"Prenatal Plus-DHA","Prenatal72/Iron Fum/FA/Om3/DHA",2015,NA,NA
"Prenatal Plus-DHA","Prenatal72/Iron Fum/FA/Om3/DHA",2016,NA,NA
"Prenatal Plus-DHA","Prenatal72/Iron Fum/FA/Om3/DHA",2017,5220,32
"Prenatal Plus-DHA","Prenatal72/Iron Fum/FA/Om3/DHA",2018,7860,44
"Prenatal Plus-DHA","Prenatal72/Iron Fum/FA/Om3/DHA",2019,4500,18
"Prenatal Plus-DHA","Prenatal72/Iron Fum/FA/Om3/DHA",2020,3510,16
"Prenatal Vitamin Plus Low Iron","PNV With Ca,No.72/Iron/FA",2012,NA,NA
"Prenatal Vitamin Plus Low Iron","PNV With Ca,No.72/Iron/FA",2013,750,12
"Prenatal Vitamin Plus Low Iron","PNV With Ca,No.72/Iron/FA",2014,155854,1571
"Prenatal Vitamin Plus Low Iron","PNV With Ca,No.72/Iron/FA",2015,259435,2477
"Prenatal Vitamin Plus Low Iron","PNV With Ca,No.72/Iron/FA",2016,273778,2355
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2014,156390,1579
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2015,259795,2480
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2016,314770,2729
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2017,398253,3103
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2018,632967,5730
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2019,1603194.5,11001
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2020,2065587,13293
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2021,1746159,11399
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2022,1591571,10310
"Prenatal Vitamin Plus Low Iron","PNV,Calcium 72/Iron/Folic Acid",2023,1243202,8136
"Prenate Am","Prenatal Vit114/Folate6/Ginger",2014,1620,21
"Prenate Am","Prenatal Vit114/Folate6/Ginger",2015,1680,20
"Prenate Am","Prenatal Vit114/Folate6/Ginger",2016,1170,14
"Prenate Am","Prenatal Vit114/Folate6/Ginger",2017,1350,17
"Prenate Am","Prenatal Vit114/Folate6/Ginger",2018,570,NA
"Prenate Chewable","Multivitamin No.36/Folate No.6",2015,5693,67
"Prenate Chewable","Multivitamin No.36/Folate No.6",2016,3150,31
"Prenate Chewable","Multivitamin No.36/Folate No.6",2017,3780,49
"Prenate Chewable","Multivitamin No.36/Folate No.6",2018,3810,40
"Prenate Chewable","Multivitamin No.36/Folate No.6",2019,2660,23
"Prenate Chewable","Multivitamin No.36/Folate No.6",2020,1440,14
"Prenate Chewable","Multivitamin No.36/Folate No.6",2021,NA,NA
"Prenate Chewable","Multivitamin No.36/Folate No.6",2022,600,NA
"Prenate Chewable","Prenatal Vit No.112/Folate No6",2014,4068,48
"Prenate Chewable","Prenatal Vit No.112/Folate No6",2015,5693,67
"Prenate Chewable","Prenatal Vit No.112/Folate No6",2016,3150,31
"Prenate Chewable","Prenatal Vit No.112/Folate No6",2017,3780,49
"Prenate Chewable","Prenatal Vit No.112/Folate No6",2018,3810,40
"Prenate Chewable","Prenatal Vit No.112/Folic Acid",2012,NA,NA
"Prenate Chewable","Prenatal Vit No.112/Folic Acid",2013,810,11
"Prenate Chewable","Prenatal Vit No.112/Folic Acid",2014,4068,48
"Prenate Chewable","Prenatal Vit No.112/Folic Acid",2015,5693,67
"Prenate Chewable","Prenatal Vit No.112/Folic Acid",2016,3150,31
"Prenate DHA","PNV #78/Iron Asp Gly/FA#1/DHA",2012,NA,NA
"Prenate DHA","PNV #78/Iron Asp Gly/FA#1/DHA",2013,NA,NA
"Prenate DHA","PNV #78/Iron Asp Gly/FA#1/DHA",2014,2430,33
"Prenate DHA","PNV #78/Iron Asp Gly/FA#1/DHA",2015,7558,83
"Prenate DHA","PNV #78/Iron Asp Gly/FA#1/DHA",2016,8903,75
"Prenate DHA","Prenatal 78/Iron/Folate 1/DHA",2014,2430,33
"Prenate DHA","Prenatal 78/Iron/Folate 1/DHA",2015,7558,83
"Prenate DHA","Prenatal 78/Iron/Folate 1/DHA",2016,8903,75
"Prenate DHA","Prenatal 78/Iron/Folate 1/DHA",2017,9475,82
"Prenate DHA","Prenatal 78/Iron/Folate 1/DHA",2018,6938,57
"Prenate DHA","Prenatal 78/Iron/Folate 1/DHA",2019,5548,45
"Prenate DHA","Prenatal 78/Iron/Folate 1/DHA",2020,3258,31
"Prenate DHA","Prenatal 78/Iron/Folate 1/DHA",2021,570,13
"Prenate DHA","Prenatal 78/Iron/Folate 1/DHA",2022,390,NA
"Prenate Elite","Prenatal 114/Iron A-G/Folate 1",2014,2582,26
"Prenate Elite","Prenatal 114/Iron A-G/Folate 1",2015,8036,62
"Prenate Elite","Prenatal 114/Iron A-G/Folate 1",2016,9362,60
"Prenate Elite","Prenatal 114/Iron A-G/Folate 1",2017,7463,63
"Prenate Elite","Prenatal 114/Iron A-G/Folate 1",2018,5834,42
"Prenate Elite","Prenatal 114/Iron A-G/Folate 1",2019,7080,44
"Prenate Elite","Prenatal 114/Iron A-G/Folate 1",2020,5729,34
"Prenate Elite","Prenatal 114/Iron A-G/Folate 1",2021,1500,18
"Prenate Elite","Prenatal 114/Iron A-G/Folate 1",2022,930,NA
"Prenate Elite","Prenatal 114/Iron Asp Gly/FA 1",2012,NA,NA
"Prenate Elite","Prenatal 114/Iron Asp Gly/FA 1",2013,NA,NA
"Prenate Elite","Prenatal 114/Iron Asp Gly/FA 1",2014,2582,26
"Prenate Elite","Prenatal 114/Iron Asp Gly/FA 1",2015,8036,63
"Prenate Elite","Prenatal 114/Iron Asp Gly/FA 1",2016,9362,60
"Prenate Enhance","Prenatal Vit68/Iron/FA No6/DHA",2014,930,11
"Prenate Enhance","Prenatal Vit68/Iron/FA No6/DHA",2015,1710,18
"Prenate Enhance","Prenatal Vit68/Iron/FA No6/DHA",2016,2370,18
"Prenate Enhance","Prenatal Vit68/Iron/FA No6/DHA",2017,2735,20
"Prenate Enhance","Prenatal Vit68/Iron/FA No6/DHA",2018,2268,16
"Prenate Enhance","Prenatal Vit68/Iron/FA No6/DHA",2019,1020,NA
"Prenate Enhance","Prenatal Vit68/Iron/FA No6/DHA",2020,840,NA
"Prenate Essential","Multivit No.40/Iron/Folat1/DHA",2015,3450,34
"Prenate Essential","Multivit No.40/Iron/Folat1/DHA",2016,1800,18
"Prenate Essential","Multivit No.40/Iron/Folat1/DHA",2017,1740,11
"Prenate Essential","Multivit No.40/Iron/Folat1/DHA",2018,2100,19
"Prenate Essential","Multivit No.40/Iron/Folat1/DHA",2019,1772,14
"Prenate Essential","Multivit No.40/Iron/Folat1/DHA",2020,870,NA
"Prenate Essential","Prenatal Vit 84/Iron/FA 1/DHA",2014,450,NA
"Prenate Essential","Prenatal Vit 84/Iron/FA 1/DHA",2015,3450,34
"Prenate Essential","Prenatal Vit 84/Iron/FA 1/DHA",2016,1800,18
"Prenate Essential","Prenatal Vit 84/Iron/FA 1/DHA",2017,1740,11
"Prenate Essential","Prenatal Vit 84/Iron/FA 1/DHA",2018,2100,19
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2012,NA,NA
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2013,NA,NA
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2014,NA,NA
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2015,11610,134
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2016,18160,216
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2017,23171,223
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2018,26527,230
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2019,22906,200
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2020,14906,131
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2021,3545,51
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2022,2374,28
"Prenate Mini","Prenatal Vit 87/Iron/Folic/DHA",2023,2293,20
"Prenate Mini","Prenatal Vit No.44/Iron/FA/DHA",2012,NA,NA
"Prenate Mini","Prenatal Vit No.44/Iron/FA/DHA",2013,6720,82
"Prenate Mini","Prenatal Vit No.44/Iron/FA/DHA",2014,13643,150
"Prenate Mini","Prenatal Vit No.44/Iron/FA/DHA",2015,7936,92
"Prenate Mini","Prenatal Vit No.44/Iron/FA/DHA",2016,2940,35
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2014,NA,NA
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2015,NA,NA
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2016,1890,18
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2017,2173,27
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2018,4200,31
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2019,5403,36
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2020,3785,26
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2021,1624,16
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2022,1696,16
"Prenate Pixie","Prenatal Vit 85/Iron/FA 1/DHA",2023,1349,NA
"Preplus","PNV With Ca,No.72/Iron/FA",2012,NA,NA
"Preplus","PNV With Ca,No.72/Iron/FA",2013,NA,NA
"Preplus","PNV With Ca,No.72/Iron/FA",2014,404576,3858
